pIC50,smiles
6.74,COc1ccc(-c2c(COC(=O)NC(C)C)c(COC(=O)NC(C)C)c3sc4ccccc4n23)cc1
6.96,COc1ccc(-c2c(COC(=O)NC(C)C)c(COC(=O)NC(C)C)c3sc4ccccc4n23)cc1OC
5.98,COc1cc(-c2c(COC(=O)NC(C)C)c(COC(=O)NC(C)C)c3sc4ccccc4n23)cc(OC)c1OC
6.39666666667,CC(C)NC(=O)OCc1c(COC(=O)NC(C)C)c2sc3ccccc3n2c1C1CC1
5.215,CC(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(=O)C(C)(C)C5CCC43C)C12
5.47,CC(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CC(Br)C(=O)C(C)(C)C5CCC43C)C12
5.58,CC(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CC(Br)(Br)C(=O)C(C)(C)C5CCC43C)C12
4.965,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CC(C=O)C(=O)C(C)(C)C5CCC43C)C12
4.22,CC(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CC(C=O)C(=O)C(C)(C)C5CCC43C)C12
5.25,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)Cc6c[nH]nc6C(C)(C)C5CCC43C)C12
5.305,CC(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)Cc6c[nH]nc6C(C)(C)C5CCC43C)C12
4.51,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)Cc6cnn(-c7ccccc7)c6C(C)(C)C5CCC43C)C12
4.35,CC(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)Cc6cnn(-c7ccccc7)c6C(C)(C)C5CCC43C)C12
4.48,CC1(C)CCC23CCC4(C)C(CCC5C6(C)Cc7c(n[nH]c7O)C(C)(C)C6CCC54C)C2C1OC3
4.66,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)Cc6c(n[nH]c6O)C(C)(C)C5CCC43C)C12
4.07,CC1(C)CCC23CCC4(C)C(CCC5C6(C)Cc7sc(N)nc7C(C)(C)C6CCC54C)C2C1OC3
5.235,CC(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)Cc6sc(N)nc6C(C)(C)C5CCC43C)C12
4.96,CC(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)Cc6sc(Br)nc6C(C)(C)C5CCC43C)C12
4.6,CC1(C)CCC23CCC4(C)C(CCC5C6(C)CC(=O)C(=O)C(C)(C)C6CCC54C)C2C1OC3
4.22,Cc1ccc(CN2C(=O)SC(=Cc3c4ccccc4nc4ccccc34)C2=O)cc1
4.28,O=C1SC(=Cc2c3ccccc3nc3ccccc23)C(=O)N1Cc1ccc(Br)cc1
4.24,O=C1SC(=Cc2c3ccccc3nc3ccccc23)C(=O)N1Cc1ccc(Cl)cc1
4.22,O=C1SC(=Cc2c3ccccc3nc3ccccc23)C(=O)N1Cc1ccc(F)cc1
5.64,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)NCCNc1c3ccccc3nc3cccc([N+](=O)[O-])c13)C(=O)OC2
5.72,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)NCCCNc1c3ccccc3nc3cccc([N+](=O)[O-])c13)C(=O)OC2
6.17,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)NCCCCNc1c3ccccc3nc3cccc([N+](=O)[O-])c13)C(=O)OC2
5.73,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)NCCCCCNc1c3ccccc3nc3cccc([N+](=O)[O-])c13)C(=O)OC2
6.28,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)NCCCCCCNc1c3ccccc3nc3cccc([N+](=O)[O-])c13)C(=O)OC2
5.9,NCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12
6.69,NCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12
6.82,NCCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12
6.53,NCCCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12
6.46,NCCCCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12
6.59,NCCNc1ccc([N+](=O)[O-])c2[nH]c3ccccc3c(=O)c12
5.95,NCCCNc1ccc([N+](=O)[O-])c2[nH]c3ccccc3c(=O)c12
5.62,NCCCCNc1ccc([N+](=O)[O-])c2[nH]c3ccccc3c(=O)c12
5.8,NCCCCCNc1ccc([N+](=O)[O-])c2[nH]c3ccccc3c(=O)c12
5.63,NCCCCCCNc1ccc([N+](=O)[O-])c2[nH]c3ccccc3c(=O)c12
6.22,CC(C)=CCC(OC(=O)CC(C)(C)O)C1=CC(=O)c2c(O)ccc(O)c2C1=O
6.0,CC(=O)OC(CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O
5.72,CC(C)=CCC(OC(=O)C=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O
6.56,COc1cc(C(=O)c2sc(-c3ccsc3)nc2N)cc(OC)c1OC
6.23,CC(CCC1(O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(OC8OC(C)C(O)C(O)C8O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O
5.19,CC1=C(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(OC8OC(C)C(O)C(O)C8O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C12
5.18,CC(CCC1(O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2(O)C1C)COC1OC(CO)C(O)C(O)C1O
5.91,CC(CCC1(O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O
5.75,CC(CCC1(O)OC2CC3C4CC=C5CC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O
6.75,C#Cc1cn(C2OC(CO)C(O)C2F)c2ncnc(N)c12
5.51,Nc1ncnc2c1c(-c1ccsc1)cn2C1OC(CO)C(O)C1O
5.46,Nc1ncnc2c1c(-c1cnn[nH]1)cn2C1OC(CO)C(O)C1F
5.4,CC1(O)C(O)C(CO)OC1n1cc(-c2ccc3ccccc3c2)c2c(N)ncnc21
5.37,Nc1ncnc2c1c(-c1cccs1)cn2C1OC(CO)C(O)C1O
5.36,CC1(O)C(O)C(CO)OC1n1cc(I)c2c(N)ncnc21
5.33,Nc1ncnc2c1c(-c1ccoc1)cn2C1OC(CO)C(O)C1O
5.18,Nc1ncnc2c1c(-c1ccco1)cn2C1OC(CO)C(O)C1O
5.15,Nc1ncnc2c1c(I)cn2C1OC(CO)C(O)C1O
5.13,Nc1ncnc2c1c(-c1cccs1)cn2C1OC(CO)C(O)C1F
5.11,CC1(O)C(O)C(CO)OC1n1cc(-c2cc3ccccc3o2)c2c(N)ncnc21
5.04,Nc1ncnc2c1c(-c1cn[nH]c1)cn2C1OC(CO)C(O)C1F
5.67,CC1CCC2C(C)C(OC(=O)CCC(=O)NCC(O)CNC(=O)CCC(=O)OC3OC4OC5(C)CCC6C(C)CCC(C3C)C46OO5)OC3OC4(C)CCC1C32OO4
5.8,CC1CCC2C(C)C(OC(=O)CCC(=O)NCc3cccc(CNC(=O)CCC(=O)OC4OC5OC6(C)CCC7C(C)CCC(C4C)C57OO6)c3)OC3OC4(C)CCC1C32OO4
5.53,CC1CCC2C(C)C(OC(=O)CCC(=O)NCCCCCCCCNC(=O)CCC(=O)OC3OC4OC5(C)CCC6C(C)CCC(C3C)C46OO5)OC3OC4(C)CCC1C32OO4
4.65,CC(=O)OC(C)=C1COC2(c3ccccc3)C=CC(=O)CC12
4.58,CC(=O)OC(=C1COC2(C)C=CC(=O)CC12)c1ccccc1
5.15,CC(C)(C)c1ccc(NC(=S)NN=C2C(=O)Nc3ccccc32)cc1
7.04,CC=C(C)C(=O)OC1C(C)=C2C(C1OC(=O)CCCCCCC)C(C)(OC(C)=O)CC(OC(=O)CCC)C1(O)C2OC(=O)C1(C)O
6.13,CN(C)CCC(CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-]
5.83,C#CCOC(=O)CC1C(C(=O)OCC#C)=C(N)Oc2ccc(-c3ccc(N)cc3)cc21
9.77,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1
7.64,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
4.5,COc1ccc2c3c1OC1CC(=O)C=CC31CCN(C)C2
4.82,COc1cc2c(cc1OC)C1C(CC=C3CCN(C)C31)OC2=O
4.88,O=c1[nH]c2c(O)cccc2c2cc3c(c(O)c12)OCO3
5.35,COC1=CC(=O)C23CCN(Cc4c2cc2c(c4OC)OCO2)C3C1
5.68,COC1C=CC23c4cc5c(cc4CN(CC2O)C3C1)OCO5
5.8,OC1C=C2CCN3Cc4cc5c(cc4C(C1O)C23)OCO5
5.65,NCCNC(=O)C(CN)(Cc1ccc2ccccc2c1)Cc1ccc2ccccc2c1
5.06,COc1cccc2c1CCC(=O)C2=Cc1ccccc1
5.58,COc1ccc(C=C2C(=O)CCc3c(OC)cccc32)cc1
5.37,COc1cccc2c1CCC(=O)C2=Cc1ccc(O)cc1
5.07,COc1cccc2c1CCC(=O)C2=Cc1ccc(Cl)cc1
5.05,COc1cccc2c1CCC(=O)C2=Cc1ccccc1Cl
5.06,COc1cccc2c1CCC(=O)C2=Cc1c(Cl)cccc1Cl
5.2,COc1ccc(C=C2C(=O)CCc3c(OC)cccc32)cc1O
5.87,COc1ccc(C=C2C(=O)CCc3c(OC)cccc32)cc1OC
5.66,COc1cccc2c1CCC(=O)C2=Cc1cc(OC)c(OC)c(OC)c1
6.04,COc1ccc2c(c1)CCC(=O)C2=Cc1ccccc1
6.96,COc1ccc(C=C2C(=O)CCc3cc(OC)ccc32)cc1
5.64,COc1ccc2c(c1)CCC(=O)C2=Cc1ccc(C)cc1
5.51,COc1ccc2c(c1)CCC(=O)C2=Cc1ccc(C(C)(C)C)cc1
6.02,COc1ccc2c(c1)CCC(=O)C2=Cc1ccc(O)cc1
6.17,COc1ccc2c(c1)CCC(=O)C2=Cc1ccc([N+](=O)[O-])cc1
5.92,COc1ccc2c(c1)CCC(=O)C2=Cc1ccc(C(F)(F)F)cc1
5.82,COc1ccc2c(c1)CCC(=O)C2=Cc1ccc(Br)cc1
6.02,COc1ccc2c(c1)CCC(=O)C2=Cc1ccc(Cl)cc1
6.24,COc1ccc2c(c1)CCC(=O)C2=Cc1ccccc1Cl
5.92,COc1ccc2c(c1)CCC(=O)C2=Cc1ccc(Cl)cc1Cl
5.73,COc1ccc2c(c1)CCC(=O)C2=Cc1ccc(Cl)c(Cl)c1
5.84,COc1ccc2c(c1)CCC(=O)C2=Cc1cccc(O)c1
5.1,COc1ccc2c(c1)CCC(=O)C2=Cc1ccc(N(C)C)cc1
6.92,COc1ccc2c(c1)CCC(=O)C2=Cc1ccc(OC)c(O)c1
5.24,COc1ccc2c(c1)CCC(=O)C2=Cc1ccc(O)c(OC)c1
7.14,COc1ccc2c(c1)CCC(=O)C2=Cc1ccc(OC)c(OC)c1
7.11,COc1cc(C=C2C(=O)CCc3cc(OC)ccc32)cc(OC)c1
9.0,COc1ccc2c(c1)CCC(=O)C2=Cc1cc(OC)c(OC)c(OC)c1
6.07,COc1ccc2c(c1)CCC(=O)C2=Cc1ccc(OC)c(OC)c1OC
5.82,COc1ccc2c(c1)C(=Cc1ccccc1)C(=O)CC2
6.05,COc1ccc(C=C2C(=O)CCc3ccc(OC)cc32)cc1
5.42,COc1ccc2c(c1)C(=Cc1ccc(C)cc1)C(=O)CC2
5.98,COc1ccc2c(c1)C(=Cc1ccc(O)cc1)C(=O)CC2
5.28,COc1ccc2c(c1)C(=Cc1ccccc1Cl)C(=O)CC2
5.59,COc1ccc2c(c1)C(=Cc1cccc(O)c1)C(=O)CC2
5.85,COc1ccc2c(c1)C(=Cc1ccc(OC)c(O)c1)C(=O)CC2
5.16,COc1ccc2c(c1)C(=Cc1ccc(O)c(OC)c1)C(=O)CC2
6.57,COc1ccc2c(c1)C(=Cc1ccc(OC)c(OC)c1)C(=O)CC2
6.59,COc1cc(C=C2C(=O)CCc3ccc(OC)cc32)cc(OC)c1
9.0,COc1ccc2c(c1)C(=Cc1cc(OC)c(OC)c(OC)c1)C(=O)CC2
5.38,COc1ccc2c(c1)C(=Cc1ccc(OC)c(OC)c1OC)C(=O)CC2
6.534,CC(C)(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12)C(=O)OCc1ccccc1
6.036,CCOC(=O)C(C)(C)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12
6.702,CC(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12)C(=O)OCc1ccccc1
6.164,CC(C)(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1ccccc1)C(=O)OCc1ccccc1
5.51,CCOC(=O)C(C)(C)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1ccccc1
5.944,CC(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1ccccc1)C(=O)OCc1ccccc1
5.27,CCCCCOC(=O)C(C)(C)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12
4.5,O=C(OCc1ccccc1)C1CCCN1P(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12
4.96,CSCCC(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12)C(=O)OCc1ccccc1
5.14,O=C(OCc1ccccc1)C(Cc1ccccc1)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12
5.08,CCCCCOC(=O)C(Cc1ccccc1)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12
4.77,CCCCCOC(=O)C(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12)C(C)CC
4.52,CC(C)CC(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12)C(=O)OCc1ccccc1
4.82,CCCCCOC(=O)C(CC(C)C)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12
4.34,CC(C)C(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12)C(=O)OC1CCCCC1
4.37,CC(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12)C(=O)OC1CCOCC1
6.0,CC(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12)C(=O)OC1Cc2ccccc2C1
5.96,CC(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12)C(=O)OCC1CC1
6.72,CC(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12)C(=O)OCCC(C)(C)C
5.17,CC(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12)C(=O)OCC(C)(C)C
6.0,CC(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12)C(=O)OC1CCCCC1
6.04,CC(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12)C(=O)OC1CCCC1
5.82,CC(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12)C(=O)OC1CCC1
6.19,CCCCCCOC(=O)C(C)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12
6.55,CCCCCOC(=O)C(C)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12
6.08,CCCCOC(=O)C(C)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12
5.96,CCCOC(=O)C(C)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12
5.8,CCOC(=O)C(C)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12
4.55,O=C(OCc1ccccc1)C1CCCN1P(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1ccccc1
4.6,CSCCC(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1ccccc1)C(=O)OCc1ccccc1
4.89,CCCCCOC(=O)C(CCSC)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1ccccc1
4.96,O=C(OCc1ccccc1)C(Cc1ccccc1)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1ccccc1
4.52,CCC(C)C(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1ccccc1)C(=O)OCc1ccccc1
4.8,CC(C)CC(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1ccccc1)C(=O)OCc1ccccc1
5.92,CC(NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1ccccc1)C(=O)OC1CCCCC1
4.52,CC(C)OC(=O)C(C)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1ccccc1
4.85,CCOC(=O)C(C)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1ccccc1
4.46,COC(=O)C(C)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1ccccc1
7.22,COc1cc(-c2nc(C)sc2-c2ccc3ccccc3c2)cc(OC)c1OC
9.1,CCOc1ccc(-c2sc(NC)nc2-c2cc(OC)c(OC)c(OC)c2)cc1
8.0,CNc1nc(-c2cc(OC)c(OC)c(OC)c2)c(-c2ccc(OC)cc2)s1
5.07,CC1(C)CC(C=Cc2ccc3ccc4cccc5ccc2c3c45)=[N+]([O-])C1OCCCO
4.86,CC1(C)CC(C=Cc2ccc3ccc4cccc5ccc2c3c45)=[N+]([O-])C1OCCO
4.87,COC1[N+]([O-])=C(C=Cc2ccc3ccc4cccc5ccc2c3c45)CC1(C)C
4.4,COC1[N+]([O-])=C(C=Cc2cccc3ccccc23)CC1(C)C
4.84,Cn1c2c(c3ccccc31)Cc1c(CO)c(CO)c(-c3ccc(F)c(Cl)c3)n1C2
5.1,Cn1c2c(c3ccccc31)Cc1c(CO)c(CO)c(-c3ccc(F)c(F)c3)n1C2
5.34,Cn1c2c(c3ccccc31)Cc1c(CO)c(CO)c(-c3ccc(Cl)cc3)n1C2
5.35,COc1cc(-c2c(CO)c(CO)c3n2Cc2c(c4ccccc4n2C)C3)cc(OC)c1OC
5.72,CC(C)NC(=O)OCc1c(COC(=O)NC(C)C)c(-c2ccc(F)c(Cl)c2)n2c1Cc1c(n(C)c3ccccc13)C2
5.75,CCNC(=O)OCc1c(COC(=O)NCC)c(-c2ccc(F)c(Cl)c2)n2c1Cc1c(n(C)c3ccccc13)C2
5.84,Cn1c2c(c3ccccc31)Cc1c(CO)c(CO)c(-c3ccc(F)cc3)n1C2
5.89,COc1ccc(-c2c(CO)c(CO)c3n2Cc2c(c4ccccc4n2C)C3)cc1
5.93,Cn1c2c(c3ccccc31)Cc1c(CO)c(CO)c(-c3ccccc3)n1C2
6.02,COc1ccc(-c2c(CO)c(CO)c3n2Cc2c(c4ccccc4n2C)C3)cc1OC
6.02,COc1cc(-c2c(COC(=O)NC(C)C)c(COC(=O)NC(C)C)c3n2Cc2c(c4ccccc4n2C)C3)cc(OC)c1OC
6.21,CCNC(=O)OCc1c(COC(=O)NCC)c(-c2cc(OC)c(OC)c(OC)c2)n2c1Cc1c(n(C)c3ccccc13)C2
6.36,CC(C)NC(=O)OCc1c(COC(=O)NC(C)C)c(-c2ccc(F)c(F)c2)n2c1Cc1c(n(C)c3ccccc13)C2
6.36,CC(C)NC(=O)OCc1c(COC(=O)NC(C)C)c(-c2ccc(Cl)cc2)n2c1Cc1c(n(C)c3ccccc13)C2
6.41,CCNC(=O)OCc1c(COC(=O)NCC)c(-c2ccc(F)cc2)n2c1Cc1c(n(C)c3ccccc13)C2
6.46,CCNC(=O)OCc1c(COC(=O)NCC)c(-c2ccc(Cl)cc2)n2c1Cc1c(n(C)c3ccccc13)C2
6.52,COc1ccc(-c2c(COC(=O)NC(C)C)c(COC(=O)NC(C)C)c3n2Cc2c(c4ccccc4n2C)C3)cc1OC
6.52,CCNC(=O)OCc1c(COC(=O)NCC)c(-c2ccc(OC)c(OC)c2)n2c1Cc1c(n(C)c3ccccc13)C2
6.54,Cc1c(CO)c(CO)c2n1Cc1c(c3ccccc3n1Cc1ccccc1)C2
6.64,CCNC(=O)OCc1c(COC(=O)NCC)c(-c2ccccc2)n2c1Cc1c(n(C)c3ccccc13)C2
6.7,CCc1c(CO)c(CO)c2n1Cc1c(c3ccccc3n1C)C2
6.8,CCc1c(COC(=O)NC(C)C)c(COC(=O)NC(C)C)c2n1Cc1c(c3ccccc3n1C)C2
6.8,CCNC(=O)OCc1c(COC(=O)NCC)c2n(c1CC)Cc1c(c3ccccc3n1C)C2
6.85,CCn1c2c(c3ccccc31)Cc1c(COC(=O)NC(C)C)c(COC(=O)NC(C)C)c(C)n1C2
6.85,CCNC(=O)OCc1c(COC(=O)NCC)c2n(c1C)Cc1c(c3ccccc3n1Cc1ccccc1)C2
6.85,CCNC(=O)OCc1c(COC(=O)NCC)c2n(c1C)Cc1c(c3ccccc3n1CC)C2
6.89,CC(C)NC(=O)OCc1c(COC(=O)NC(C)C)c(-c2ccccc2)n2c1Cc1c(n(C)c3ccccc13)C2
6.89,CCNC(=O)OCc1c(COC(=O)NCC)c(-c2ccc(F)c(F)c2)n2c1Cc1c(n(C)c3ccccc13)C2
6.92,COc1ccc(-c2c(COC(=O)NC(C)C)c(COC(=O)NC(C)C)c3n2Cc2c(c4ccccc4n2C)C3)cc1
6.96,CC(C)NC(=O)OCc1c(COC(=O)NC(C)C)c(-c2ccc(F)cc2)n2c1Cc1c(n(C)c3ccccc13)C2
7.0,CCNC(=O)OCc1c(COC(=O)NCC)c(-c2ccc(OC)cc2)n2c1Cc1c(n(C)c3ccccc13)C2
7.0,Cc1c(COC(=O)NC(C)C)c(COC(=O)NC(C)C)c2n1Cc1c(c3ccccc3n1Cc1ccccc1)C2
7.0,CCn1c2c(c3ccccc31)Cc1c(CO)c(CO)c(C)n1C2
7.4,CCNC(=O)OCc1c(COC(=O)NCC)c2n(c1C)Cc1c(c3ccccc3n1C)C2
7.4,Cc1c(CO)c(CO)c2n1Cc1c(c3ccccc3n1C)C2
7.52,CCNC(=O)OCc1c(COC(=O)NC(C)C)c2n(c1C)Cc1c(c3ccccc3n1C)C2
4.1,O=c1[nH]c(=O)n(C2OC(CO)C(O)C(O)C2O)cc1C#Cc1ccccn1
4.09,CCCCCc1ccc(C#Cc2cn(C3OC(CO)C(O)C(O)C3O)c(=O)[nH]c2=O)cc1
5.28,O=c1[nH]c(=O)n(C2OC(CO)C(O)C(O)C2O)cc1C#Cc1ccccc1
4.59,CCCCCC#Cc1cn(C2OC(CO)C(O)C(O)C2O)c(=O)[nH]c1=O
8.5,COC(=O)c1sc2cc(OC)ccc2c1Nc1cc(OC)c(OC)c(OC)c1
8.55,COC(=O)c1sc2nc(C)ccc2c1Nc1cc(OC)c(OC)c(OC)c1
5.41,CCC(CO)Nc1nc(NCc2cc(F)ccc2O)c2ncn(C(C)C)c2n1
5.8,CCC(Nc1nc(NCc2cc(F)ccc2O)c2ncn(C(C)C)c2n1)C(C)O
5.6,CC(C)n1cnc2c(NCc3cc(Cl)ccc3O)nc(NC(C)C(C)(C)O)nc21
5.8,CCC(Nc1nc(NCc2cc(Cl)ccc2O)c2ncn(C(C)C)c2n1)C(C)O
5.41,CC(C)n1cnc2c(NCc3cc(Cl)ccc3O)nc(NCC(C)(C)O)nc21
5.43,CCC(CO)Nc1nc(NCc2cc(Cl)ccc2O)c2ncn(C(C)C)c2n1
5.48,CC(C)n1cnc2c(NCc3cc(Cl)ccc3O)nc(NC3CCC(N)CC3)nc21
5.5,CC(C)n1cnc2c(NCc3cc(Cl)ccc3O)nc(NC3CCC(O)CC3)nc21
4.56,COc1cccc(CNc2nc(N3CCNCC3)nc3c2ncn3C(C)C)c1O
4.97,CCC(CO)Nc1nc(NCc2cccc(OC)c2O)c2ncn(C(C)C)c2n1
4.78,CCC(CO)Nc1nc(NCc2cccc(OC)c2O)c2ncn(C(C)C)c2n1
4.42,CCC(CO)Nc1nc(NCc2cccc(OC)c2OC)c2ncn(C(C)C)c2n1
4.88,COc1ccc(CNc2nc(N3CCN(C)CC3)nc3c2ncn3C(C)C)cc1
4.97,COc1ccc(CNc2nc(N3CCNCC3)nc3c2ncn3C(C)C)cc1
4.87,CC(C)n1cnc2c(NCc3ccc(O)cc3)nc(N3CCNCC3)nc21
4.87,CC(C)CNc1nc(NCc2ccccc2O)c2ncn(C(C)C)c2n1
4.46,CC(C)n1cnc2c(NCc3ccccc3O)nc(NCCC(C)(C)O)nc21
4.88,CC(C)C(Nc1nc(NCc2ccccc2N)c2ncn(C(C)C)c2n1)C(C)(C)O
4.0,CC(C)n1cnc2c(NCc3ccccc3N)nc(NCCC(C)(C)O)nc21
4.9,CC(C)n1cnc2c(NCc3ccccc3N)nc(NCC(C)(C)O)nc21
4.65,CCC(CO)Nc1nc(NCc2ccc(N)cc2)c2ncn(C(C)C)c2n1
4.13,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
8.31,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C
4.84,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C
4.37,Cc1[nH]c(C=C2C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCCC1CN1CCCC1
5.98,CC(C)CC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1
